experimentId,scenario,runId,deviceId,deviceType,sequence,sensorTimestamp,edgeReceivedTimestamp,normalizedTimestamp,filteredTimestamp,anomalyTimestamp,cloudReceivedTimestamp,temperature,vibration,rpm,current,load,pressure,flowRate,speed,motorCurrent,level,inletFlow,outletFlow,valveState,status,isAnomaly,anomalyType
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-001,motor,1,2026-01-01T00:00:00.000000Z,,,,,,59.7654,0.2091,1448.0725,7.994,48.2738,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-002,motor,1,2026-01-01T00:00:00.011111Z,,,,,,64.5113,0.3232,1466.5561,8.7163,57.0678,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-003,motor,1,2026-01-01T00:00:00.022222Z,,,,,,61.1029,0.2515,1439.4008,9.0631,64.8191,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-004,motor,1,2026-01-01T00:00:00.033333Z,,,,,,60.0635,0.1891,1432.2175,7.9987,56.1355,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-005,motor,1,2026-01-01T00:00:00.044444Z,,,,,,62.2172,0.3647,1450.688,8.2916,64.6735,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-006,motor,1,2026-01-01T00:00:00.055556Z,,,,,,62.0478,0.3045,1450.036,7.0954,45.1073,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-007,motor,1,2026-01-01T00:00:00.066667Z,,,,,,57.4407,0.3668,1451.2386,8.8629,64.3656,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-008,motor,1,2026-01-01T00:00:00.077778Z,,,,,,60.3089,0.3243,1442.2608,9.0835,63.6538,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-009,motor,1,2026-01-01T00:00:00.088889Z,,,,,,58.7298,0.2519,1457.4469,8.343,52.6028,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-010,motor,1,2026-01-01T00:00:00.100000Z,,,,,,57.498,0.2439,1458.1244,8.6678,62.6416,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-011,motor,1,2026-01-01T00:00:00.111111Z,,,,,,57.9703,0.2202,1463.2557,7.7103,45.7219,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-012,motor,1,2026-01-01T00:00:00.122222Z,,,,,,62.1314,0.2381,1448.9154,8.0658,51.5367,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-013,motor,1,2026-01-01T00:00:00.133333Z,,,,,,63.8492,0.286,1448.1248,8.0183,49.7965,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-014,motor,1,2026-01-01T00:00:00.144444Z,,,,,,60.0475,0.3145,1439.3547,9.3955,66.3039,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-015,motor,1,2026-01-01T00:00:00.155556Z,,,,,,61.4457,0.2583,1464.0527,9.1475,67.5378,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-016,motor,1,2026-01-01T00:00:00.166667Z,,,,,,64.6055,0.3318,1442.0614,8.7251,59.6587,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-017,motor,1,2026-01-01T00:00:00.177778Z,,,,,,58.166,0.2879,1450.2165,7.8315,47.8194,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-018,motor,1,2026-01-01T00:00:00.188889Z,,,,,,59.9052,0.3237,1459.8953,8.5196,59.1144,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-019,motor,1,2026-01-01T00:00:00.200000Z,,,,,,63.4433,0.2717,1460.2201,8.3737,56.2315,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-020,motor,1,2026-01-01T00:00:00.211111Z,,,,,,60.0661,0.3341,1434.3869,8.9097,63.3864,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-021,motor,1,2026-01-01T00:00:00.222222Z,,,,,,63.0201,0.2057,1428.8572,9.1007,69.4986,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-022,motor,1,2026-01-01T00:00:00.233333Z,,,,,,58.1367,0.1755,1453.3536,8.0766,51.1738,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-023,motor,1,2026-01-01T00:00:00.244444Z,,,,,,62.245,0.275,1445.6126,9.042,68.353,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-024,motor,1,2026-01-01T00:00:00.255556Z,,,,,,59.1648,0.3389,1437.9431,7.6414,46.5251,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-025,motor,1,2026-01-01T00:00:00.266667Z,,,,,,64.6896,0.2756,1452.5939,8.333,55.1993,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-026,motor,1,2026-01-01T00:00:00.277778Z,,,,,,57.299,0.223,1433.8893,8.7571,59.3187,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-027,motor,1,2026-01-01T00:00:00.288889Z,,,,,,58.9146,0.278,1438.5639,8.9609,64.7613,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-028,motor,1,2026-01-01T00:00:00.300000Z,,,,,,57.6586,0.3504,1443.9909,7.8827,49.7295,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-029,motor,1,2026-01-01T00:00:00.311111Z,,,,,,58.9672,0.3299,1439.846,8.7158,65.2618,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_010740,motor-030,motor,1,2026-01-01T00:00:00.322222Z,,,,,,60.2762,0.3105,1433.728,8.944,64.1607,,,,,,,,,NORMAL,False,
