experimentId,scenario,runId,deviceId,deviceType,sequence,sensorTimestamp,edgeReceivedTimestamp,normalizedTimestamp,filteredTimestamp,anomalyTimestamp,cloudReceivedTimestamp,temperature,vibration,rpm,current,load,pressure,flowRate,speed,motorCurrent,level,inletFlow,outletFlow,valveState,status,isAnomaly,anomalyType
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003220,motor-001,motor,1,2026-01-01T00:00:00.000000Z,,,,,,57.9223,0.3517,1441.6798,7.6609,46.2834,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003220,motor-002,motor,1,2026-01-01T00:00:00.011111Z,,,,,,64.244,0.3214,1438.5965,9.1518,64.6383,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003220,motor-003,motor,1,2026-01-01T00:00:00.022222Z,,,,,,62.734,0.3017,1461.1629,8.3043,58.3975,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003220,motor-004,motor,1,2026-01-01T00:00:00.033333Z,,,,,,59.8487,0.2573,1448.6276,8.8874,63.358,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003220,motor-005,motor,1,2026-01-01T00:00:00.044444Z,,,,,,62.5406,0.3262,1442.6452,8.0444,51.3726,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003220,motor-006,motor,1,2026-01-01T00:00:00.055556Z,,,,,,61.0982,0.3354,1453.5333,8.9169,62.13,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003220,motor-007,motor,1,2026-01-01T00:00:00.066667Z,,,,,,57.174,0.236,1454.8355,8.5693,60.194,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003220,motor-008,motor,1,2026-01-01T00:00:00.077778Z,,,,,,59.0607,0.2624,1438.068,7.5015,46.674,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003220,motor-009,motor,1,2026-01-01T00:00:00.088889Z,,,,,,57.636,0.1943,1459.2686,8.8922,60.2955,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003220,motor-010,motor,1,2026-01-01T00:00:00.100000Z,,,,,,58.1866,0.2171,1433.4918,8.9308,63.4183,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003220,motor-011,motor,1,2026-01-01T00:00:00.111111Z,,,,,,60.425,0.192,1438.5747,8.7745,62.8797,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003220,motor-012,motor,1,2026-01-01T00:00:00.122222Z,,,,,,58.4024,0.2868,1444.7329,8.1582,50.3821,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003220,motor-013,motor,1,2026-01-01T00:00:00.133333Z,,,,,,59.8869,0.3436,1450.3193,8.8572,60.8734,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003220,motor-014,motor,1,2026-01-01T00:00:00.144444Z,,,,,,64.095,0.2388,1458.8194,8.9522,62.3085,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003220,motor-015,motor,1,2026-01-01T00:00:00.155556Z,,,,,,57.3623,0.2862,1459.8139,8.7872,60.862,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003220,motor-016,motor,1,2026-01-01T00:00:00.166667Z,,,,,,63.6695,0.2466,1446.5822,8.4165,52.8402,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003220,motor-017,motor,1,2026-01-01T00:00:00.177778Z,,,,,,63.3822,0.3155,1450.2472,8.155,55.4771,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003220,motor-018,motor,1,2026-01-01T00:00:00.188889Z,,,,,,59.6552,0.3202,1445.8453,8.2043,55.967,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003220,motor-019,motor,1,2026-01-01T00:00:00.200000Z,,,,,,57.6873,0.233,1458.1559,8.5815,62.1713,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003220,motor-020,motor,1,2026-01-01T00:00:00.211111Z,,,,,,62.6555,0.2521,1465.4001,8.1987,51.4547,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003220,motor-021,motor,1,2026-01-01T00:00:00.222222Z,,,,,,61.712,0.2169,1457.1087,8.2721,49.4845,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003220,motor-022,motor,1,2026-01-01T00:00:00.233333Z,,,,,,59.7014,0.3,1451.8069,7.8604,45.8983,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003220,motor-023,motor,1,2026-01-01T00:00:00.244444Z,,,,,,63.4122,0.3744,1450.504,8.9044,67.8994,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003220,motor-024,motor,1,2026-01-01T00:00:00.255556Z,,,,,,59.6255,0.2564,1440.5379,8.3436,57.3724,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003220,motor-025,motor,1,2026-01-01T00:00:00.266667Z,,,,,,62.2983,0.2421,1443.8584,8.5542,55.8577,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003220,motor-026,motor,1,2026-01-01T00:00:00.277778Z,,,,,,59.072,0.3098,1443.684,9.1139,65.9873,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003220,motor-027,motor,1,2026-01-01T00:00:00.288889Z,,,,,,63.5481,0.2354,1461.7803,8.8556,64.4978,,,,,,,,,NORMAL,False,
