experimentId,scenario,runId,deviceId,deviceType,sequence,sensorTimestamp,edgeReceivedTimestamp,normalizedTimestamp,filteredTimestamp,anomalyTimestamp,cloudReceivedTimestamp,temperature,vibration,rpm,current,load,pressure,flowRate,speed,motorCurrent,level,inletFlow,outletFlow,valveState,status,isAnomaly,anomalyType
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_005251,motor-001,motor,1,2026-01-01T00:00:00.000000Z,,,,,,58.0703,0.2579,1437.6538,8.3366,58.0721,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_005251,motor-002,motor,1,2026-01-01T00:00:00.011111Z,,,,,,59.0752,0.2869,1452.3561,7.9198,53.8993,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_005251,motor-003,motor,1,2026-01-01T00:00:00.022222Z,,,,,,64.0619,0.2406,1438.6109,8.4889,58.3163,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_005251,motor-004,motor,1,2026-01-01T00:00:00.033333Z,,,,,,59.5665,0.2754,1438.9761,8.7838,60.5816,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_005251,motor-005,motor,1,2026-01-01T00:00:00.044444Z,,,,,,62.1774,0.2346,1454.3459,8.411,57.008,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_005251,motor-006,motor,1,2026-01-01T00:00:00.055556Z,,,,,,59.6879,0.2289,1445.6346,8.6951,63.0429,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_005251,motor-007,motor,1,2026-01-01T00:00:00.066667Z,,,,,,61.5553,0.2298,1461.0141,7.3404,44.5963,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_005251,motor-008,motor,1,2026-01-01T00:00:00.077778Z,,,,,,57.3191,0.2651,1453.297,8.6851,58.2825,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_005251,motor-009,motor,1,2026-01-01T00:00:00.088889Z,,,,,,63.1392,0.1907,1437.5858,8.2789,55.0691,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_005251,motor-010,motor,1,2026-01-01T00:00:00.100000Z,,,,,,61.2836,0.2643,1443.4723,8.7738,61.084,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_005251,motor-011,motor,1,2026-01-01T00:00:00.111111Z,,,,,,61.6645,0.2341,1441.9832,8.9212,63.5487,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_005251,motor-012,motor,1,2026-01-01T00:00:00.122222Z,,,,,,64.1364,0.2397,1437.0245,8.3802,59.3104,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_005251,motor-013,motor,1,2026-01-01T00:00:00.133333Z,,,,,,61.8223,0.3318,1454.6405,8.1522,53.4343,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_005251,motor-014,motor,1,2026-01-01T00:00:00.144444Z,,,,,,60.9447,0.2045,1454.1346,7.7656,50.816,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_005251,motor-015,motor,1,2026-01-01T00:00:00.155556Z,,,,,,63.2982,0.2269,1449.8381,8.2242,55.8321,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_005251,motor-016,motor,1,2026-01-01T00:00:00.166667Z,,,,,,63.2952,0.3048,1438.566,8.1007,54.6438,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_005251,motor-017,motor,1,2026-01-01T00:00:00.177778Z,,,,,,62.3884,0.3612,1452.0686,8.3165,55.7137,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_005251,motor-018,motor,1,2026-01-01T00:00:00.188889Z,,,,,,58.7441,0.2265,1440.5091,7.9958,48.9214,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_005251,motor-019,motor,1,2026-01-01T00:00:00.200000Z,,,,,,64.6207,0.2421,1438.6783,8.4091,56.6838,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_005251,motor-020,motor,1,2026-01-01T00:00:00.211111Z,,,,,,64.2992,0.3038,1454.2339,8.9329,63.221,,,,,,,,,NORMAL,False,
