experimentId,scenario,runId,deviceId,deviceType,sequence,sensorTimestamp,edgeReceivedTimestamp,normalizedTimestamp,filteredTimestamp,anomalyTimestamp,cloudReceivedTimestamp,temperature,vibration,rpm,current,load,pressure,flowRate,speed,motorCurrent,level,inletFlow,outletFlow,valveState,status,isAnomaly,anomalyType
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003603,motor-001,motor,1,2026-01-01T00:00:00.000000Z,,,,,,59.3561,0.2933,1445.8453,8.1558,55.676,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003603,motor-002,motor,1,2026-01-01T00:00:00.011111Z,,,,,,59.7655,0.2091,1448.07,7.9944,48.28,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003603,motor-003,motor,1,2026-01-01T00:00:00.022222Z,,,,,,64.5114,0.3232,1466.5535,8.7167,57.074,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003603,motor-004,motor,1,2026-01-01T00:00:00.033333Z,,,,,,61.103,0.2515,1439.3982,9.0635,64.8252,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003603,motor-005,motor,1,2026-01-01T00:00:00.044444Z,,,,,,60.0636,0.1891,1432.2149,7.9991,56.1417,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003603,motor-006,motor,1,2026-01-01T00:00:00.055556Z,,,,,,62.2173,0.3647,1450.6855,8.292,64.6796,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003603,motor-007,motor,1,2026-01-01T00:00:00.066667Z,,,,,,62.0479,0.3045,1450.0334,7.0958,45.1135,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003603,motor-008,motor,1,2026-01-01T00:00:00.077778Z,,,,,,57.4408,0.3668,1451.236,8.8633,64.3717,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003603,motor-009,motor,1,2026-01-01T00:00:00.088889Z,,,,,,60.3091,0.3243,1442.2582,9.0839,63.66,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003603,motor-010,motor,1,2026-01-01T00:00:00.100000Z,,,,,,58.7299,0.2519,1457.4443,8.3434,52.609,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_003603,motor-011,motor,1,2026-01-01T00:00:00.111111Z,,,,,,57.4981,0.2439,1458.1218,8.6682,62.6478,,,,,,,,,NORMAL,False,
