PartitionKey,RowKey,cloudDetectionJson,cloudIsAnomaly,cloudReceivedTimestamp,deviceId,deviceType,edgeReceivedTimestamp,experimentId,groundTruthJson,iotHubEnqueuedTimestamp,messageType,originDeviceId,originModuleId,payloadJson,runId,scenario,sensorTimestamp,sequence,valuesJson
budgeted_800k_s0_s1_s2|S1_EDGE_PASS_THROUGH|s1_90_outage_120_rep3_full_20260504_013601,telemetry|edge-gateway-b-ubuntu|opcua-collector|compressor-001|000000000001|196891,"{""anomalyType"":null,""isAnomaly"":false,""matchedRules"":[],""score"":0.0,""severity"":""none""}",False,2026-05-04T02:36:17.477952Z,compressor-001,compressor,2026-05-04T02:30:04.430962Z,budgeted_800k_s0_s1_s2,"{""anomalyType"":null,""isAnomaly"":false}",2026-05-04T02:30:05.011,telemetry,edge-gateway-b-ubuntu,opcua-collector,"{""anomalyTimestamp"":null,""cloudDetection"":{""anomalyType"":null,""isAnomaly"":false,""matchedRules"":[],""score"":0.0,""severity"":""none""},""cloudReceivedTimestamp"":""2026-05-04T02:36:17.477952Z"",""deviceId"":""compressor-001"",""deviceType"":""compressor"",""edgeReceivedTimestamp"":""2026-05-04T02:30:04.430962Z"",""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":null,""groundTruth"":{""anomalyType"":null,""isAnomaly"":false},""normalizedTimestamp"":null,""runId"":""s1_90_outage_120_rep3_full_20260504_013601"",""scenario"":""S1_EDGE_PASS_THROUGH"",""sensorTimestamp"":""2026-01-01T00:00:01.055556Z"",""sequence"":1,""values"":{""current"":7.8967,""pressure"":5.6495,""status"":""NORMAL"",""temperature"":57.7496,""vibration"":0.296}}",s1_90_outage_120_rep3_full_20260504_013601,S1_EDGE_PASS_THROUGH,2026-01-01T00:00:01.055556Z,1,"{""current"":7.8967,""pressure"":5.6495,""status"":""NORMAL"",""temperature"":57.7496,""vibration"":0.296}"
budgeted_800k_s0_s1_s2|S1_EDGE_PASS_THROUGH|s1_90_outage_120_rep3_full_20260504_013601,telemetry|edge-gateway-b-ubuntu|opcua-collector|compressor-002|000000000001|196892,"{""anomalyType"":null,""isAnomaly"":false,""matchedRules"":[],""score"":0.0,""severity"":""none""}",False,2026-05-04T02:36:17.497279Z,compressor-002,compressor,2026-05-04T02:30:04.435724Z,budgeted_800k_s0_s1_s2,"{""anomalyType"":null,""isAnomaly"":false}",2026-05-04T02:30:05.011,telemetry,edge-gateway-b-ubuntu,opcua-collector,"{""anomalyTimestamp"":null,""cloudDetection"":{""anomalyType"":null,""isAnomaly"":false,""matchedRules"":[],""score"":0.0,""severity"":""none""},""cloudReceivedTimestamp"":""2026-05-04T02:36:17.497279Z"",""deviceId"":""compressor-002"",""deviceType"":""compressor"",""edgeReceivedTimestamp"":""2026-05-04T02:30:04.435724Z"",""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":null,""groundTruth"":{""anomalyType"":null,""isAnomaly"":false},""normalizedTimestamp"":null,""runId"":""s1_90_outage_120_rep3_full_20260504_013601"",""scenario"":""S1_EDGE_PASS_THROUGH"",""sensorTimestamp"":""2026-01-01T00:00:01.066667Z"",""sequence"":1,""values"":{""current"":8.694,""pressure"":7.6495,""status"":""NORMAL"",""temperature"":60.9997,""vibration"":0.2766}}",s1_90_outage_120_rep3_full_20260504_013601,S1_EDGE_PASS_THROUGH,2026-01-01T00:00:01.066667Z,1,"{""current"":8.694,""pressure"":7.6495,""status"":""NORMAL"",""temperature"":60.9997,""vibration"":0.2766}"
budgeted_800k_s0_s1_s2|S1_EDGE_PASS_THROUGH|s1_90_outage_120_rep3_full_20260504_013601,telemetry|edge-gateway-b-ubuntu|opcua-collector|compressor-003|000000000001|196893,"{""anomalyType"":null,""isAnomaly"":false,""matchedRules"":[],""score"":0.0,""severity"":""none""}",False,2026-05-04T02:36:17.515790Z,compressor-003,compressor,2026-05-04T02:30:04.440912Z,budgeted_800k_s0_s1_s2,"{""anomalyType"":null,""isAnomaly"":false}",2026-05-04T02:30:05.011,telemetry,edge-gateway-b-ubuntu,opcua-collector,"{""anomalyTimestamp"":null,""cloudDetection"":{""anomalyType"":null,""isAnomaly"":false,""matchedRules"":[],""score"":0.0,""severity"":""none""},""cloudReceivedTimestamp"":""2026-05-04T02:36:17.515790Z"",""deviceId"":""compressor-003"",""deviceType"":""compressor"",""edgeReceivedTimestamp"":""2026-05-04T02:30:04.440912Z"",""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":null,""groundTruth"":{""anomalyType"":null,""isAnomaly"":false},""normalizedTimestamp"":null,""runId"":""s1_90_outage_120_rep3_full_20260504_013601"",""scenario"":""S1_EDGE_PASS_THROUGH"",""sensorTimestamp"":""2026-01-01T00:00:01.077778Z"",""sequence"":1,""values"":{""current"":8.2842,""pressure"":6.7647,""status"":""NORMAL"",""temperature"":59.0398,""vibration"":0.3077}}",s1_90_outage_120_rep3_full_20260504_013601,S1_EDGE_PASS_THROUGH,2026-01-01T00:00:01.077778Z,1,"{""current"":8.2842,""pressure"":6.7647,""status"":""NORMAL"",""temperature"":59.0398,""vibration"":0.3077}"
budgeted_800k_s0_s1_s2|S1_EDGE_PASS_THROUGH|s1_90_outage_120_rep3_full_20260504_013601,telemetry|edge-gateway-b-ubuntu|opcua-collector|compressor-004|000000000001|196894,"{""anomalyType"":null,""isAnomaly"":false,""matchedRules"":[],""score"":0.0,""severity"":""none""}",False,2026-05-04T02:36:17.532733Z,compressor-004,compressor,2026-05-04T02:30:04.446249Z,budgeted_800k_s0_s1_s2,"{""anomalyType"":null,""isAnomaly"":false}",2026-05-04T02:30:05.011,telemetry,edge-gateway-b-ubuntu,opcua-collector,"{""anomalyTimestamp"":null,""cloudDetection"":{""anomalyType"":null,""isAnomaly"":false,""matchedRules"":[],""score"":0.0,""severity"":""none""},""cloudReceivedTimestamp"":""2026-05-04T02:36:17.532733Z"",""deviceId"":""compressor-004"",""deviceType"":""compressor"",""edgeReceivedTimestamp"":""2026-05-04T02:30:04.446249Z"",""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":null,""groundTruth"":{""anomalyType"":null,""isAnomaly"":false},""normalizedTimestamp"":null,""runId"":""s1_90_outage_120_rep3_full_20260504_013601"",""scenario"":""S1_EDGE_PASS_THROUGH"",""sensorTimestamp"":""2026-01-01T00:00:01.088889Z"",""sequence"":1,""values"":{""current"":7.9238,""pressure"":6.6562,""status"":""NORMAL"",""temperature"":61.6468,""vibration"":0.3471}}",s1_90_outage_120_rep3_full_20260504_013601,S1_EDGE_PASS_THROUGH,2026-01-01T00:00:01.088889Z,1,"{""current"":7.9238,""pressure"":6.6562,""status"":""NORMAL"",""temperature"":61.6468,""vibration"":0.3471}"
budgeted_800k_s0_s1_s2|S1_EDGE_PASS_THROUGH|s1_90_outage_120_rep3_full_20260504_013601,telemetry|edge-gateway-b-ubuntu|opcua-collector|compressor-005|000000000001|196895,"{""anomalyType"":null,""isAnomaly"":false,""matchedRules"":[],""score"":0.0,""severity"":""none""}",False,2026-05-04T02:36:17.549890Z,compressor-005,compressor,2026-05-04T02:30:04.545261Z,budgeted_800k_s0_s1_s2,"{""anomalyType"":null,""isAnomaly"":false}",2026-05-04T02:30:05.152,telemetry,edge-gateway-b-ubuntu,opcua-collector,"{""anomalyTimestamp"":null,""cloudDetection"":{""anomalyType"":null,""isAnomaly"":false,""matchedRules"":[],""score"":0.0,""severity"":""none""},""cloudReceivedTimestamp"":""2026-05-04T02:36:17.549890Z"",""deviceId"":""compressor-005"",""deviceType"":""compressor"",""edgeReceivedTimestamp"":""2026-05-04T02:30:04.545261Z"",""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":null,""groundTruth"":{""anomalyType"":null,""isAnomaly"":false},""normalizedTimestamp"":null,""runId"":""s1_90_outage_120_rep3_full_20260504_013601"",""scenario"":""S1_EDGE_PASS_THROUGH"",""sensorTimestamp"":""2026-01-01T00:00:01.100000Z"",""sequence"":1,""values"":{""current"":8.0078,""pressure"":5.817,""status"":""NORMAL"",""temperature"":65.9863,""vibration"":0.3484}}",s1_90_outage_120_rep3_full_20260504_013601,S1_EDGE_PASS_THROUGH,2026-01-01T00:00:01.100000Z,1,"{""current"":8.0078,""pressure"":5.817,""status"":""NORMAL"",""temperature"":65.9863,""vibration"":0.3484}"
budgeted_800k_s0_s1_s2|S1_EDGE_PASS_THROUGH|s1_90_outage_120_rep3_full_20260504_013601,telemetry|edge-gateway-b-ubuntu|opcua-collector|conveyor-001|000000000001|196861,"{""anomalyType"":null,""isAnomaly"":false,""matchedRules"":[],""score"":0.0,""severity"":""none""}",False,2026-05-04T02:36:16.647153Z,conveyor-001,conveyor,2026-05-04T02:30:04.111406Z,budgeted_800k_s0_s1_s2,"{""anomalyType"":null,""isAnomaly"":false}",2026-05-04T02:30:04.574,telemetry,edge-gateway-b-ubuntu,opcua-collector,"{""anomalyTimestamp"":null,""cloudDetection"":{""anomalyType"":null,""isAnomaly"":false,""matchedRules"":[],""score"":0.0,""severity"":""none""},""cloudReceivedTimestamp"":""2026-05-04T02:36:16.647153Z"",""deviceId"":""conveyor-001"",""deviceType"":""conveyor"",""edgeReceivedTimestamp"":""2026-05-04T02:30:04.111406Z"",""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":null,""groundTruth"":{""anomalyType"":null,""isAnomaly"":false},""normalizedTimestamp"":null,""runId"":""s1_90_outage_120_rep3_full_20260504_013601"",""scenario"":""S1_EDGE_PASS_THROUGH"",""sensorTimestamp"":""2026-01-01T00:00:00.722222Z"",""sequence"":1,""values"":{""load"":69.5932,""motorCurrent"":8.764,""speed"":1.4949,""status"":""NORMAL"",""vibration"":0.417}}",s1_90_outage_120_rep3_full_20260504_013601,S1_EDGE_PASS_THROUGH,2026-01-01T00:00:00.722222Z,1,"{""load"":69.5932,""motorCurrent"":8.764,""speed"":1.4949,""status"":""NORMAL"",""vibration"":0.417}"
budgeted_800k_s0_s1_s2|S1_EDGE_PASS_THROUGH|s1_90_outage_120_rep3_full_20260504_013601,telemetry|edge-gateway-b-ubuntu|opcua-collector|conveyor-002|000000000001|196862,"{""anomalyType"":null,""isAnomaly"":false,""matchedRules"":[],""score"":0.0,""severity"":""none""}",False,2026-05-04T02:36:16.664871Z,conveyor-002,conveyor,2026-05-04T02:30:04.115740Z,budgeted_800k_s0_s1_s2,"{""anomalyType"":null,""isAnomaly"":false}",2026-05-04T02:30:04.574,telemetry,edge-gateway-b-ubuntu,opcua-collector,"{""anomalyTimestamp"":null,""cloudDetection"":{""anomalyType"":null,""isAnomaly"":false,""matchedRules"":[],""score"":0.0,""severity"":""none""},""cloudReceivedTimestamp"":""2026-05-04T02:36:16.664871Z"",""deviceId"":""conveyor-002"",""deviceType"":""conveyor"",""edgeReceivedTimestamp"":""2026-05-04T02:30:04.115740Z"",""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":null,""groundTruth"":{""anomalyType"":null,""isAnomaly"":false},""normalizedTimestamp"":null,""runId"":""s1_90_outage_120_rep3_full_20260504_013601"",""scenario"":""S1_EDGE_PASS_THROUGH"",""sensorTimestamp"":""2026-01-01T00:00:00.733333Z"",""sequence"":1,""values"":{""load"":53.8302,""motorCurrent"":7.1574,""speed"":1.421,""status"":""NORMAL"",""vibration"":0.4124}}",s1_90_outage_120_rep3_full_20260504_013601,S1_EDGE_PASS_THROUGH,2026-01-01T00:00:00.733333Z,1,"{""load"":53.8302,""motorCurrent"":7.1574,""speed"":1.421,""status"":""NORMAL"",""vibration"":0.4124}"
budgeted_800k_s0_s1_s2|S1_EDGE_PASS_THROUGH|s1_90_outage_120_rep3_full_20260504_013601,telemetry|edge-gateway-b-ubuntu|opcua-collector|conveyor-003|000000000001|196863,"{""anomalyType"":null,""isAnomaly"":false,""matchedRules"":[],""score"":0.0,""severity"":""none""}",False,2026-05-04T02:36:16.683114Z,conveyor-003,conveyor,2026-05-04T02:30:04.120474Z,budgeted_800k_s0_s1_s2,"{""anomalyType"":null,""isAnomaly"":false}",2026-05-04T02:30:04.574,telemetry,edge-gateway-b-ubuntu,opcua-collector,"{""anomalyTimestamp"":null,""cloudDetection"":{""anomalyType"":null,""isAnomaly"":false,""matchedRules"":[],""score"":0.0,""severity"":""none""},""cloudReceivedTimestamp"":""2026-05-04T02:36:16.683114Z"",""deviceId"":""conveyor-003"",""deviceType"":""conveyor"",""edgeReceivedTimestamp"":""2026-05-04T02:30:04.120474Z"",""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":null,""groundTruth"":{""anomalyType"":null,""isAnomaly"":false},""normalizedTimestamp"":null,""runId"":""s1_90_outage_120_rep3_full_20260504_013601"",""scenario"":""S1_EDGE_PASS_THROUGH"",""sensorTimestamp"":""2026-01-01T00:00:00.744444Z"",""sequence"":1,""values"":{""load"":61.3264,""motorCurrent"":7.9546,""speed"":1.7525,""status"":""NORMAL"",""vibration"":0.388}}",s1_90_outage_120_rep3_full_20260504_013601,S1_EDGE_PASS_THROUGH,2026-01-01T00:00:00.744444Z,1,"{""load"":61.3264,""motorCurrent"":7.9546,""speed"":1.7525,""status"":""NORMAL"",""vibration"":0.388}"
budgeted_800k_s0_s1_s2|S1_EDGE_PASS_THROUGH|s1_90_outage_120_rep3_full_20260504_013601,telemetry|edge-gateway-b-ubuntu|opcua-collector|conveyor-004|000000000001|196864,"{""anomalyType"":null,""isAnomaly"":false,""matchedRules"":[],""score"":0.0,""severity"":""none""}",False,2026-05-04T02:36:16.705690Z,conveyor-004,conveyor,2026-05-04T02:30:04.125720Z,budgeted_800k_s0_s1_s2,"{""anomalyType"":null,""isAnomaly"":false}",2026-05-04T02:30:04.574,telemetry,edge-gateway-b-ubuntu,opcua-collector,"{""anomalyTimestamp"":null,""cloudDetection"":{""anomalyType"":null,""isAnomaly"":false,""matchedRules"":[],""score"":0.0,""severity"":""none""},""cloudReceivedTimestamp"":""2026-05-04T02:36:16.705690Z"",""deviceId"":""conveyor-004"",""deviceType"":""conveyor"",""edgeReceivedTimestamp"":""2026-05-04T02:30:04.125720Z"",""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":null,""groundTruth"":{""anomalyType"":null,""isAnomaly"":false},""normalizedTimestamp"":null,""runId"":""s1_90_outage_120_rep3_full_20260504_013601"",""scenario"":""S1_EDGE_PASS_THROUGH"",""sensorTimestamp"":""2026-01-01T00:00:00.755556Z"",""sequence"":1,""values"":{""load"":62.1514,""motorCurrent"":8.0349,""speed"":1.693,""status"":""NORMAL"",""vibration"":0.5135}}",s1_90_outage_120_rep3_full_20260504_013601,S1_EDGE_PASS_THROUGH,2026-01-01T00:00:00.755556Z,1,"{""load"":62.1514,""motorCurrent"":8.0349,""speed"":1.693,""status"":""NORMAL"",""vibration"":0.5135}"
budgeted_800k_s0_s1_s2|S1_EDGE_PASS_THROUGH|s1_90_outage_120_rep3_full_20260504_013601,telemetry|edge-gateway-b-ubuntu|opcua-collector|conveyor-005|000000000001|196865,"{""anomalyType"":null,""isAnomaly"":false,""matchedRules"":[],""score"":0.0,""severity"":""none""}",False,2026-05-04T02:36:16.769305Z,conveyor-005,conveyor,2026-05-04T02:30:04.131143Z,budgeted_800k_s0_s1_s2,"{""anomalyType"":null,""isAnomaly"":false}",2026-05-04T02:30:04.574,telemetry,edge-gateway-b-ubuntu,opcua-collector,"{""anomalyTimestamp"":null,""cloudDetection"":{""anomalyType"":null,""isAnomaly"":false,""matchedRules"":[],""score"":0.0,""severity"":""none""},""cloudReceivedTimestamp"":""2026-05-04T02:36:16.769305Z"",""deviceId"":""conveyor-005"",""deviceType"":""conveyor"",""edgeReceivedTimestamp"":""2026-05-04T02:30:04.131143Z"",""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":null,""groundTruth"":{""anomalyType"":null,""isAnomaly"":false},""normalizedTimestamp"":null,""runId"":""s1_90_outage_120_rep3_full_20260504_013601"",""scenario"":""S1_EDGE_PASS_THROUGH"",""sensorTimestamp"":""2026-01-01T00:00:00.766667Z"",""sequence"":1,""values"":{""load"":70.6125,""motorCurrent"":8.5692,""speed"":1.483,""status"":""NORMAL"",""vibration"":0.461}}",s1_90_outage_120_rep3_full_20260504_013601,S1_EDGE_PASS_THROUGH,2026-01-01T00:00:00.766667Z,1,"{""load"":70.6125,""motorCurrent"":8.5692,""speed"":1.483,""status"":""NORMAL"",""vibration"":0.461}"
