experimentId,scenario,runId,deviceId,deviceType,sequence,sensorTimestamp,edgeReceivedTimestamp,normalizedTimestamp,filteredTimestamp,anomalyTimestamp,cloudReceivedTimestamp,temperature,vibration,rpm,current,load,pressure,flowRate,speed,motorCurrent,level,inletFlow,outletFlow,valveState,status,isAnomaly,anomalyType
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-001,motor,1,2026-01-01T00:00:00.000000Z,,,,,,59.4577,0.3152,1435.9471,7.8374,49.9153,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-002,motor,1,2026-01-01T00:00:00.011111Z,,,,,,60.6004,0.2431,1466.6164,8.0972,49.8637,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-003,motor,1,2026-01-01T00:00:00.022222Z,,,,,,59.3563,0.2933,1445.8401,8.1566,55.6883,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-004,motor,1,2026-01-01T00:00:00.033333Z,,,,,,59.7657,0.2091,1448.0648,7.9952,48.2923,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-005,motor,1,2026-01-01T00:00:00.044444Z,,,,,,64.5116,0.3233,1466.5483,8.7175,57.0863,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-006,motor,1,2026-01-01T00:00:00.055556Z,,,,,,61.1032,0.2515,1439.393,9.0643,64.8376,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-007,motor,1,2026-01-01T00:00:00.066667Z,,,,,,60.0638,0.1891,1432.2097,7.9999,56.154,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-008,motor,1,2026-01-01T00:00:00.077778Z,,,,,,62.2175,0.3648,1450.6803,8.2928,64.692,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-009,motor,1,2026-01-01T00:00:00.088889Z,,,,,,62.0481,0.3045,1450.0282,7.0966,45.1258,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-010,motor,1,2026-01-01T00:00:00.100000Z,,,,,,57.441,0.3668,1451.2308,8.8641,64.3841,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-011,motor,1,2026-01-01T00:00:00.111111Z,,,,,,60.3093,0.3243,1442.253,9.0847,63.6724,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-012,motor,1,2026-01-01T00:00:00.122222Z,,,,,,58.7301,0.2519,1457.4391,8.3442,52.6213,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-013,motor,1,2026-01-01T00:00:00.133333Z,,,,,,57.4983,0.2439,1458.1166,8.669,62.6601,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-014,motor,1,2026-01-01T00:00:00.144444Z,,,,,,57.9707,0.2202,1463.2479,7.7115,45.7404,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-015,motor,1,2026-01-01T00:00:00.155556Z,,,,,,62.1318,0.2381,1448.9076,8.067,51.5552,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-016,motor,1,2026-01-01T00:00:00.166667Z,,,,,,63.8495,0.286,1448.117,8.0195,49.8151,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-017,motor,1,2026-01-01T00:00:00.177778Z,,,,,,60.0478,0.3145,1439.3469,9.3967,66.3224,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-018,motor,1,2026-01-01T00:00:00.188889Z,,,,,,61.446,0.2583,1464.0449,9.1487,67.5564,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-019,motor,1,2026-01-01T00:00:00.200000Z,,,,,,64.6058,0.3318,1442.0536,8.7263,59.6772,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-020,motor,1,2026-01-01T00:00:00.211111Z,,,,,,58.1664,0.2879,1450.2087,7.8327,47.838,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-021,motor,1,2026-01-01T00:00:00.222222Z,,,,,,59.9055,0.3238,1459.8875,8.5208,59.1329,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-022,motor,1,2026-01-01T00:00:00.233333Z,,,,,,63.4436,0.2718,1460.2123,8.3749,56.25,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-023,motor,1,2026-01-01T00:00:00.244444Z,,,,,,60.0664,0.3342,1434.3791,8.9109,63.4049,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-024,motor,1,2026-01-01T00:00:00.255556Z,,,,,,63.0205,0.2058,1428.8494,9.1019,69.5171,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-025,motor,1,2026-01-01T00:00:00.266667Z,,,,,,58.1371,0.1755,1453.3459,8.0778,51.1923,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-026,motor,1,2026-01-01T00:00:00.277778Z,,,,,,62.2453,0.275,1445.6048,9.0432,68.3715,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-027,motor,1,2026-01-01T00:00:00.288889Z,,,,,,59.1651,0.3389,1437.9353,7.6426,46.5436,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-028,motor,1,2026-01-01T00:00:00.300000Z,,,,,,64.6899,0.2757,1452.5861,8.3342,55.2179,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-029,motor,1,2026-01-01T00:00:00.311111Z,,,,,,57.2994,0.223,1433.8816,8.7583,59.3372,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-030,motor,1,2026-01-01T00:00:00.322222Z,,,,,,58.9149,0.2781,1438.5561,8.9621,64.7798,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-031,motor,1,2026-01-01T00:00:00.333333Z,,,,,,57.6589,0.3504,1443.9832,7.8839,49.748,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-032,motor,1,2026-01-01T00:00:00.344444Z,,,,,,58.9675,0.33,1439.8382,8.717,65.2803,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-033,motor,1,2026-01-01T00:00:00.355556Z,,,,,,60.2766,0.3105,1433.7203,8.9452,64.1792,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003603,motor-034,motor,1,2026-01-01T00:00:00.366667Z,,,,,,60.121,0.2487,1458.4494,8.2833,58.46,,,,,,,,,NORMAL,False,
