PartitionKey,RowKey,alertTimestamp,anomalyTimestamp,cloudReceivedTimestamp,deviceId,deviceType,edgeAnomalyType,edgeDetectionJson,edgeIsAnomaly,edgeReceivedTimestamp,experimentId,filteredTimestamp,groundTruthJson,iotHubEnqueuedTimestamp,messageType,normalizedTimestamp,originDeviceId,originModuleId,payloadJson,runId,scenario,sensorTimestamp,sequence
budgeted_800k_s0_s1_s2|S2_HYBRID|s2_90_normal_rep2_full_20260504_013601,alert|edge-gateway-b-ubuntu|local-alert-service|compressor-002|000000000048|96860,2026-05-04T00:30:50.152309Z,2026-05-04T00:30:50.137551Z,2026-05-04T00:31:43.495945Z,compressor-002,compressor,pressure_instability,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""}",True,2026-05-04T00:30:42.206879Z,budgeted_800k_s0_s1_s2,2026-05-04T00:30:50.132818Z,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true}",2026-05-04T00:30:50.404,alert,2026-05-04T00:30:48.035153Z,edge-gateway-b-ubuntu,local-alert-service,"{""alertTimestamp"":""2026-05-04T00:30:50.152309Z"",""anomalyTimestamp"":""2026-05-04T00:30:50.137551Z"",""cloudReceivedTimestamp"":""2026-05-04T00:31:43.495945Z"",""deviceId"":""compressor-002"",""deviceType"":""compressor"",""edgeDetection"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""},""edgeReceivedTimestamp"":""2026-05-04T00:30:42.206879Z"",""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":""2026-05-04T00:30:50.132818Z"",""groundTruth"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true},""messageType"":""alert"",""normalizedTimestamp"":""2026-05-04T00:30:48.035153Z"",""runId"":""s2_90_normal_rep2_full_20260504_013601"",""scenario"":""S2_HYBRID"",""sensorTimestamp"":""2026-01-01T00:00:53.288889Z"",""sequence"":48}",s2_90_normal_rep2_full_20260504_013601,S2_HYBRID,2026-01-01T00:00:53.288889Z,48
budgeted_800k_s0_s1_s2|S2_HYBRID|s2_90_normal_rep2_full_20260504_013601,alert|edge-gateway-b-ubuntu|local-alert-service|conveyor-009|000000000046|96833,2026-05-04T00:30:48.008719Z,2026-05-04T00:30:47.997321Z,2026-05-04T00:31:42.639989Z,conveyor-009,conveyor,jam,"{""anomalyType"":""jam"",""isAnomaly"":true,""matchedRules"":[""conveyor.jam""],""score"":0.91,""severity"":""critical""}",True,2026-05-04T00:30:39.745384Z,budgeted_800k_s0_s1_s2,2026-05-04T00:30:47.953238Z,"{""anomalyType"":""jam"",""isAnomaly"":true}",2026-05-04T00:30:48.217,alert,2026-05-04T00:30:45.928577Z,edge-gateway-b-ubuntu,local-alert-service,"{""alertTimestamp"":""2026-05-04T00:30:48.008719Z"",""anomalyTimestamp"":""2026-05-04T00:30:47.997321Z"",""cloudReceivedTimestamp"":""2026-05-04T00:31:42.639989Z"",""deviceId"":""conveyor-009"",""deviceType"":""conveyor"",""edgeDetection"":{""anomalyType"":""jam"",""isAnomaly"":true,""matchedRules"":[""conveyor.jam""],""score"":0.91,""severity"":""critical""},""edgeReceivedTimestamp"":""2026-05-04T00:30:39.745384Z"",""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":""2026-05-04T00:30:47.953238Z"",""groundTruth"":{""anomalyType"":""jam"",""isAnomaly"":true},""messageType"":""alert"",""normalizedTimestamp"":""2026-05-04T00:30:45.928577Z"",""runId"":""s2_90_normal_rep2_full_20260504_013601"",""scenario"":""S2_HYBRID"",""sensorTimestamp"":""2026-01-01T00:00:50.811111Z"",""sequence"":46}",s2_90_normal_rep2_full_20260504_013601,S2_HYBRID,2026-01-01T00:00:50.811111Z,46
budgeted_800k_s0_s1_s2|S2_HYBRID|s2_90_normal_rep2_full_20260504_013601,alert|edge-gateway-b-ubuntu|local-alert-service|conveyor-009|000000000047|96844,2026-05-04T00:30:48.909721Z,2026-05-04T00:30:48.891472Z,2026-05-04T00:31:43.024139Z,conveyor-009,conveyor,jam,"{""anomalyType"":""jam"",""isAnomaly"":true,""matchedRules"":[""conveyor.jam""],""score"":0.91,""severity"":""critical""}",True,2026-05-04T00:30:40.815446Z,budgeted_800k_s0_s1_s2,2026-05-04T00:30:48.885550Z,"{""anomalyType"":""jam"",""isAnomaly"":true}",2026-05-04T00:30:49.076,alert,2026-05-04T00:30:46.890616Z,edge-gateway-b-ubuntu,local-alert-service,"{""alertTimestamp"":""2026-05-04T00:30:48.909721Z"",""anomalyTimestamp"":""2026-05-04T00:30:48.891472Z"",""cloudReceivedTimestamp"":""2026-05-04T00:31:43.024139Z"",""deviceId"":""conveyor-009"",""deviceType"":""conveyor"",""edgeDetection"":{""anomalyType"":""jam"",""isAnomaly"":true,""matchedRules"":[""conveyor.jam""],""score"":0.91,""severity"":""critical""},""edgeReceivedTimestamp"":""2026-05-04T00:30:40.815446Z"",""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":""2026-05-04T00:30:48.885550Z"",""groundTruth"":{""anomalyType"":""jam"",""isAnomaly"":true},""messageType"":""alert"",""normalizedTimestamp"":""2026-05-04T00:30:46.890616Z"",""runId"":""s2_90_normal_rep2_full_20260504_013601"",""scenario"":""S2_HYBRID"",""sensorTimestamp"":""2026-01-01T00:00:51.922222Z"",""sequence"":47}",s2_90_normal_rep2_full_20260504_013601,S2_HYBRID,2026-01-01T00:00:51.922222Z,47
budgeted_800k_s0_s1_s2|S2_HYBRID|s2_90_normal_rep2_full_20260504_013601,alert|edge-gateway-b-ubuntu|local-alert-service|conveyor-009|000000000048|96855,2026-05-04T00:30:49.938140Z,2026-05-04T00:30:49.921059Z,2026-05-04T00:31:43.357884Z,conveyor-009,conveyor,jam,"{""anomalyType"":""jam"",""isAnomaly"":true,""matchedRules"":[""conveyor.jam""],""score"":0.91,""severity"":""critical""}",True,2026-05-04T00:30:41.934489Z,budgeted_800k_s0_s1_s2,2026-05-04T00:30:49.916153Z,"{""anomalyType"":""jam"",""isAnomaly"":true}",2026-05-04T00:30:50.107,alert,2026-05-04T00:30:47.830750Z,edge-gateway-b-ubuntu,local-alert-service,"{""alertTimestamp"":""2026-05-04T00:30:49.938140Z"",""anomalyTimestamp"":""2026-05-04T00:30:49.921059Z"",""cloudReceivedTimestamp"":""2026-05-04T00:31:43.357884Z"",""deviceId"":""conveyor-009"",""deviceType"":""conveyor"",""edgeDetection"":{""anomalyType"":""jam"",""isAnomaly"":true,""matchedRules"":[""conveyor.jam""],""score"":0.91,""severity"":""critical""},""edgeReceivedTimestamp"":""2026-05-04T00:30:41.934489Z"",""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":""2026-05-04T00:30:49.916153Z"",""groundTruth"":{""anomalyType"":""jam"",""isAnomaly"":true},""messageType"":""alert"",""normalizedTimestamp"":""2026-05-04T00:30:47.830750Z"",""runId"":""s2_90_normal_rep2_full_20260504_013601"",""scenario"":""S2_HYBRID"",""sensorTimestamp"":""2026-01-01T00:00:53.033333Z"",""sequence"":48}",s2_90_normal_rep2_full_20260504_013601,S2_HYBRID,2026-01-01T00:00:53.033333Z,48
budgeted_800k_s0_s1_s2|S2_HYBRID|s2_90_normal_rep2_full_20260504_013601,alert|edge-gateway-b-ubuntu|local-alert-service|conveyor-009|000000000049|96869,2026-05-04T00:30:50.938831Z,2026-05-04T00:30:50.922069Z,2026-05-04T00:31:43.733034Z,conveyor-009,conveyor,jam,"{""anomalyType"":""jam"",""isAnomaly"":true,""matchedRules"":[""conveyor.jam""],""score"":0.91,""severity"":""critical""}",True,2026-05-04T00:30:43.031986Z,budgeted_800k_s0_s1_s2,2026-05-04T00:30:50.917559Z,"{""anomalyType"":""jam"",""isAnomaly"":true}",2026-05-04T00:30:51.123,alert,2026-05-04T00:30:48.678218Z,edge-gateway-b-ubuntu,local-alert-service,"{""alertTimestamp"":""2026-05-04T00:30:50.938831Z"",""anomalyTimestamp"":""2026-05-04T00:30:50.922069Z"",""cloudReceivedTimestamp"":""2026-05-04T00:31:43.733034Z"",""deviceId"":""conveyor-009"",""deviceType"":""conveyor"",""edgeDetection"":{""anomalyType"":""jam"",""isAnomaly"":true,""matchedRules"":[""conveyor.jam""],""score"":0.91,""severity"":""critical""},""edgeReceivedTimestamp"":""2026-05-04T00:30:43.031986Z"",""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":""2026-05-04T00:30:50.917559Z"",""groundTruth"":{""anomalyType"":""jam"",""isAnomaly"":true},""messageType"":""alert"",""normalizedTimestamp"":""2026-05-04T00:30:48.678218Z"",""runId"":""s2_90_normal_rep2_full_20260504_013601"",""scenario"":""S2_HYBRID"",""sensorTimestamp"":""2026-01-01T00:00:54.144444Z"",""sequence"":49}",s2_90_normal_rep2_full_20260504_013601,S2_HYBRID,2026-01-01T00:00:54.144444Z,49
budgeted_800k_s0_s1_s2|S2_HYBRID|s2_90_normal_rep2_full_20260504_013601,alert|edge-gateway-b-ubuntu|local-alert-service|conveyor-009|000000000050|96881,2026-05-04T00:30:52.025547Z,2026-05-04T00:30:52.008595Z,2026-05-04T00:31:44.049433Z,conveyor-009,conveyor,jam,"{""anomalyType"":""jam"",""isAnomaly"":true,""matchedRules"":[""conveyor.jam""],""score"":0.91,""severity"":""critical""}",True,2026-05-04T00:30:44.180552Z,budgeted_800k_s0_s1_s2,2026-05-04T00:30:51.996004Z,"{""anomalyType"":""jam"",""isAnomaly"":true}",2026-05-04T00:30:52.279,alert,2026-05-04T00:30:49.564239Z,edge-gateway-b-ubuntu,local-alert-service,"{""alertTimestamp"":""2026-05-04T00:30:52.025547Z"",""anomalyTimestamp"":""2026-05-04T00:30:52.008595Z"",""cloudReceivedTimestamp"":""2026-05-04T00:31:44.049433Z"",""deviceId"":""conveyor-009"",""deviceType"":""conveyor"",""edgeDetection"":{""anomalyType"":""jam"",""isAnomaly"":true,""matchedRules"":[""conveyor.jam""],""score"":0.91,""severity"":""critical""},""edgeReceivedTimestamp"":""2026-05-04T00:30:44.180552Z"",""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":""2026-05-04T00:30:51.996004Z"",""groundTruth"":{""anomalyType"":""jam"",""isAnomaly"":true},""messageType"":""alert"",""normalizedTimestamp"":""2026-05-04T00:30:49.564239Z"",""runId"":""s2_90_normal_rep2_full_20260504_013601"",""scenario"":""S2_HYBRID"",""sensorTimestamp"":""2026-01-01T00:00:55.255556Z"",""sequence"":50}",s2_90_normal_rep2_full_20260504_013601,S2_HYBRID,2026-01-01T00:00:55.255556Z,50
budgeted_800k_s0_s1_s2|S2_HYBRID|s2_90_normal_rep2_full_20260504_013601,alert|edge-gateway-b-ubuntu|local-alert-service|conveyor-009|000000000051|96893,2026-05-04T00:30:53.017755Z,2026-05-04T00:30:53.011356Z,2026-05-04T00:31:44.432772Z,conveyor-009,conveyor,jam,"{""anomalyType"":""jam"",""isAnomaly"":true,""matchedRules"":[""conveyor.jam""],""score"":0.91,""severity"":""critical""}",True,2026-05-04T00:30:45.283077Z,budgeted_800k_s0_s1_s2,2026-05-04T00:30:52.998158Z,"{""anomalyType"":""jam"",""isAnomaly"":true}",2026-05-04T00:30:53.279,alert,2026-05-04T00:30:50.514195Z,edge-gateway-b-ubuntu,local-alert-service,"{""alertTimestamp"":""2026-05-04T00:30:53.017755Z"",""anomalyTimestamp"":""2026-05-04T00:30:53.011356Z"",""cloudReceivedTimestamp"":""2026-05-04T00:31:44.432772Z"",""deviceId"":""conveyor-009"",""deviceType"":""conveyor"",""edgeDetection"":{""anomalyType"":""jam"",""isAnomaly"":true,""matchedRules"":[""conveyor.jam""],""score"":0.91,""severity"":""critical""},""edgeReceivedTimestamp"":""2026-05-04T00:30:45.283077Z"",""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":""2026-05-04T00:30:52.998158Z"",""groundTruth"":{""anomalyType"":""jam"",""isAnomaly"":true},""messageType"":""alert"",""normalizedTimestamp"":""2026-05-04T00:30:50.514195Z"",""runId"":""s2_90_normal_rep2_full_20260504_013601"",""scenario"":""S2_HYBRID"",""sensorTimestamp"":""2026-01-01T00:00:56.366667Z"",""sequence"":51}",s2_90_normal_rep2_full_20260504_013601,S2_HYBRID,2026-01-01T00:00:56.366667Z,51
budgeted_800k_s0_s1_s2|S2_HYBRID|s2_90_normal_rep2_full_20260504_013601,alert|edge-gateway-b-ubuntu|local-alert-service|conveyor-009|000000000052|96904,2026-05-04T00:30:54.228799Z,2026-05-04T00:30:54.212980Z,2026-05-04T00:31:44.837781Z,conveyor-009,conveyor,jam,"{""anomalyType"":""jam"",""isAnomaly"":true,""matchedRules"":[""conveyor.jam""],""score"":0.91,""severity"":""critical""}",True,2026-05-04T00:30:46.423731Z,budgeted_800k_s0_s1_s2,2026-05-04T00:30:54.203745Z,"{""anomalyType"":""jam"",""isAnomaly"":true}",2026-05-04T00:30:54.435,alert,2026-05-04T00:30:51.545180Z,edge-gateway-b-ubuntu,local-alert-service,"{""alertTimestamp"":""2026-05-04T00:30:54.228799Z"",""anomalyTimestamp"":""2026-05-04T00:30:54.212980Z"",""cloudReceivedTimestamp"":""2026-05-04T00:31:44.837781Z"",""deviceId"":""conveyor-009"",""deviceType"":""conveyor"",""edgeDetection"":{""anomalyType"":""jam"",""isAnomaly"":true,""matchedRules"":[""conveyor.jam""],""score"":0.91,""severity"":""critical""},""edgeReceivedTimestamp"":""2026-05-04T00:30:46.423731Z"",""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":""2026-05-04T00:30:54.203745Z"",""groundTruth"":{""anomalyType"":""jam"",""isAnomaly"":true},""messageType"":""alert"",""normalizedTimestamp"":""2026-05-04T00:30:51.545180Z"",""runId"":""s2_90_normal_rep2_full_20260504_013601"",""scenario"":""S2_HYBRID"",""sensorTimestamp"":""2026-01-01T00:00:57.477778Z"",""sequence"":52}",s2_90_normal_rep2_full_20260504_013601,S2_HYBRID,2026-01-01T00:00:57.477778Z,52
budgeted_800k_s0_s1_s2|S2_HYBRID|s2_90_normal_rep2_full_20260504_013601,alert|edge-gateway-b-ubuntu|local-alert-service|conveyor-009|000000000053|96916,2026-05-04T00:30:55.246293Z,2026-05-04T00:30:55.225375Z,2026-05-04T00:31:45.250203Z,conveyor-009,conveyor,jam,"{""anomalyType"":""jam"",""isAnomaly"":true,""matchedRules"":[""conveyor.jam""],""score"":0.91,""severity"":""critical""}",True,2026-05-04T00:30:47.532069Z,budgeted_800k_s0_s1_s2,2026-05-04T00:30:55.220241Z,"{""anomalyType"":""jam"",""isAnomaly"":true}",2026-05-04T00:30:55.451,alert,2026-05-04T00:30:52.544483Z,edge-gateway-b-ubuntu,local-alert-service,"{""alertTimestamp"":""2026-05-04T00:30:55.246293Z"",""anomalyTimestamp"":""2026-05-04T00:30:55.225375Z"",""cloudReceivedTimestamp"":""2026-05-04T00:31:45.250203Z"",""deviceId"":""conveyor-009"",""deviceType"":""conveyor"",""edgeDetection"":{""anomalyType"":""jam"",""isAnomaly"":true,""matchedRules"":[""conveyor.jam""],""score"":0.91,""severity"":""critical""},""edgeReceivedTimestamp"":""2026-05-04T00:30:47.532069Z"",""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":""2026-05-04T00:30:55.220241Z"",""groundTruth"":{""anomalyType"":""jam"",""isAnomaly"":true},""messageType"":""alert"",""normalizedTimestamp"":""2026-05-04T00:30:52.544483Z"",""runId"":""s2_90_normal_rep2_full_20260504_013601"",""scenario"":""S2_HYBRID"",""sensorTimestamp"":""2026-01-01T00:00:58.588889Z"",""sequence"":53}",s2_90_normal_rep2_full_20260504_013601,S2_HYBRID,2026-01-01T00:00:58.588889Z,53
budgeted_800k_s0_s1_s2|S2_HYBRID|s2_90_normal_rep2_full_20260504_013601,alert|edge-gateway-b-ubuntu|local-alert-service|conveyor-009|000000000054|96927,2026-05-04T00:30:56.303517Z,2026-05-04T00:30:56.284603Z,2026-05-04T00:31:45.555053Z,conveyor-009,conveyor,jam,"{""anomalyType"":""jam"",""isAnomaly"":true,""matchedRules"":[""conveyor.jam""],""score"":0.91,""severity"":""critical""}",True,2026-05-04T00:30:48.640051Z,budgeted_800k_s0_s1_s2,2026-05-04T00:30:56.279076Z,"{""anomalyType"":""jam"",""isAnomaly"":true}",2026-05-04T00:30:56.452,alert,2026-05-04T00:30:53.483415Z,edge-gateway-b-ubuntu,local-alert-service,"{""alertTimestamp"":""2026-05-04T00:30:56.303517Z"",""anomalyTimestamp"":""2026-05-04T00:30:56.284603Z"",""cloudReceivedTimestamp"":""2026-05-04T00:31:45.555053Z"",""deviceId"":""conveyor-009"",""deviceType"":""conveyor"",""edgeDetection"":{""anomalyType"":""jam"",""isAnomaly"":true,""matchedRules"":[""conveyor.jam""],""score"":0.91,""severity"":""critical""},""edgeReceivedTimestamp"":""2026-05-04T00:30:48.640051Z"",""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":""2026-05-04T00:30:56.279076Z"",""groundTruth"":{""anomalyType"":""jam"",""isAnomaly"":true},""messageType"":""alert"",""normalizedTimestamp"":""2026-05-04T00:30:53.483415Z"",""runId"":""s2_90_normal_rep2_full_20260504_013601"",""scenario"":""S2_HYBRID"",""sensorTimestamp"":""2026-01-01T00:00:59.700000Z"",""sequence"":54}",s2_90_normal_rep2_full_20260504_013601,S2_HYBRID,2026-01-01T00:00:59.700000Z,54
