experimentId,scenario,runId,deviceId,deviceType,sequence,sensorTimestamp,edgeReceivedTimestamp,normalizedTimestamp,filteredTimestamp,anomalyTimestamp,cloudReceivedTimestamp,temperature,vibration,rpm,current,load,pressure,flowRate,speed,motorCurrent,level,inletFlow,outletFlow,valveState,status,isAnomaly,anomalyType
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_012304,motor-001,motor,1,2026-01-01T00:00:00.000000Z,,,,,,60.8838,0.2715,1458.5689,7.6444,44.7572,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_012304,motor-002,motor,1,2026-01-01T00:00:00.011111Z,,,,,,63.1435,0.3082,1444.2428,7.9426,53.3107,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_012304,motor-003,motor,1,2026-01-01T00:00:00.022222Z,,,,,,64.3004,0.2297,1449.106,7.718,47.0598,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_012304,motor-004,motor,1,2026-01-01T00:00:00.033333Z,,,,,,58.0842,0.3554,1458.1601,8.1035,52.7963,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_012304,motor-005,motor,1,2026-01-01T00:00:00.044444Z,,,,,,60.0935,0.2356,1443.6643,8.668,65.0259,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_012304,motor-006,motor,1,2026-01-01T00:00:00.055556Z,,,,,,57.7514,0.3004,1435.0066,9.0705,66.4613,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_012304,motor-007,motor,1,2026-01-01T00:00:00.066667Z,,,,,,58.7022,0.2908,1462.1028,7.4162,43.3509,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_012304,motor-008,motor,1,2026-01-01T00:00:00.077778Z,,,,,,62.6908,0.2864,1443.985,8.8068,57.0549,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_012304,motor-009,motor,1,2026-01-01T00:00:00.088889Z,,,,,,58.5607,0.201,1445.2976,9.2009,68.6815,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_012304,motor-010,motor,1,2026-01-01T00:00:00.100000Z,,,,,,63.8376,0.3277,1429.6223,8.7119,67.6025,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_012304,motor-011,motor,1,2026-01-01T00:00:00.111111Z,,,,,,59.5866,0.238,1468.1189,8.0837,51.0364,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_012304,motor-012,motor,1,2026-01-01T00:00:00.122222Z,,,,,,60.2485,0.2193,1437.2172,7.6374,48.6507,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_012304,motor-013,motor,1,2026-01-01T00:00:00.133333Z,,,,,,64.6076,0.2805,1468.3249,8.9688,66.4872,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_012304,motor-014,motor,1,2026-01-01T00:00:00.144444Z,,,,,,60.1519,0.1865,1454.7774,8.1518,55.1024,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_012304,motor-015,motor,1,2026-01-01T00:00:00.155556Z,,,,,,58.6495,0.3858,1443.3753,8.9173,64.5992,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_012304,motor-016,motor,1,2026-01-01T00:00:00.166667Z,,,,,,57.7032,0.2557,1457.5537,8.7697,59.9725,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_012304,motor-017,motor,1,2026-01-01T00:00:00.177778Z,,,,,,62.2289,0.1785,1430.8623,8.341,58.3075,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_012304,motor-018,motor,1,2026-01-01T00:00:00.188889Z,,,,,,63.1039,0.3186,1464.3185,8.1139,50.696,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_012304,motor-019,motor,1,2026-01-01T00:00:00.200000Z,,,,,,58.8451,0.2581,1460.0889,8.2926,55.6993,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_012304,motor-020,motor,1,2026-01-01T00:00:00.211111Z,,,,,,60.056,0.2773,1442.3269,8.0076,51.5308,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_012304,motor-021,motor,1,2026-01-01T00:00:00.222222Z,,,,,,61.8746,0.2424,1445.6294,8.0894,53.3222,,,,,,,,,NORMAL,False,
