experimentId,scenario,runId,deviceId,deviceType,sequence,sensorTimestamp,edgeReceivedTimestamp,normalizedTimestamp,filteredTimestamp,anomalyTimestamp,cloudReceivedTimestamp,temperature,vibration,rpm,current,load,pressure,flowRate,speed,motorCurrent,level,inletFlow,outletFlow,valveState,status,isAnomaly,anomalyType
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_004035,motor-001,motor,1,2026-01-01T00:00:00.000000Z,,,,,,60.0631,0.189,1432.2253,7.9975,56.117,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_004035,motor-002,motor,1,2026-01-01T00:00:00.011111Z,,,,,,62.2168,0.3647,1450.6958,8.2904,64.6549,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_004035,motor-003,motor,1,2026-01-01T00:00:00.022222Z,,,,,,62.0474,0.3045,1450.0438,7.0942,45.0888,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_004035,motor-004,motor,1,2026-01-01T00:00:00.033333Z,,,,,,57.4403,0.3667,1451.2464,8.8617,64.3471,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_004035,motor-005,motor,1,2026-01-01T00:00:00.044444Z,,,,,,60.3086,0.3242,1442.2685,9.0823,63.6353,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_004035,motor-006,motor,1,2026-01-01T00:00:00.055556Z,,,,,,58.7295,0.2519,1457.4547,8.3418,52.5843,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_004035,motor-007,motor,1,2026-01-01T00:00:00.066667Z,,,,,,57.4976,0.2438,1458.1322,8.6666,62.6231,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_004035,motor-008,motor,1,2026-01-01T00:00:00.077778Z,,,,,,57.97,0.2202,1463.2635,7.7091,45.7034,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_004035,motor-009,motor,1,2026-01-01T00:00:00.088889Z,,,,,,62.1311,0.2381,1448.9232,8.0646,51.5182,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_004035,motor-010,motor,1,2026-01-01T00:00:00.100000Z,,,,,,63.8489,0.286,1448.1326,8.017,49.778,,,,,,,,,NORMAL,False,
