experimentId,scenario,runId,deviceId,deviceType,sequence,sensorTimestamp,edgeReceivedTimestamp,normalizedTimestamp,filteredTimestamp,anomalyTimestamp,cloudReceivedTimestamp,temperature,vibration,rpm,current,load,pressure,flowRate,speed,motorCurrent,level,inletFlow,outletFlow,valveState,status,isAnomaly,anomalyType
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_010740,motor-001,motor,1,2026-01-01T00:00:00.000000Z,,,,,,64.0583,0.2652,1447.4552,8.0646,51.2019,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_010740,motor-002,motor,1,2026-01-01T00:00:00.011111Z,,,,,,59.4578,0.3152,1435.9445,7.8378,49.9215,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_010740,motor-003,motor,1,2026-01-01T00:00:00.022222Z,,,,,,60.6005,0.2431,1466.6138,8.0976,49.8699,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_010740,motor-004,motor,1,2026-01-01T00:00:00.033333Z,,,,,,59.3564,0.2933,1445.8375,8.157,55.6945,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_010740,motor-005,motor,1,2026-01-01T00:00:00.044444Z,,,,,,59.7658,0.2091,1448.0622,7.9956,48.2985,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_010740,motor-006,motor,1,2026-01-01T00:00:00.055556Z,,,,,,64.5117,0.3233,1466.5457,8.7179,57.0925,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_010740,motor-007,motor,1,2026-01-01T00:00:00.066667Z,,,,,,61.1033,0.2516,1439.3904,9.0647,64.8438,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_010740,motor-008,motor,1,2026-01-01T00:00:00.077778Z,,,,,,60.0639,0.1892,1432.2071,8.0003,56.1602,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_010740,motor-009,motor,1,2026-01-01T00:00:00.088889Z,,,,,,62.2176,0.3648,1450.6777,8.2932,64.6982,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_010740,motor-010,motor,1,2026-01-01T00:00:00.100000Z,,,,,,62.0482,0.3045,1450.0256,7.097,45.132,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_010740,motor-011,motor,1,2026-01-01T00:00:00.111111Z,,,,,,57.4411,0.3668,1451.2282,8.8645,64.3903,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_010740,motor-012,motor,1,2026-01-01T00:00:00.122222Z,,,,,,60.3094,0.3243,1442.2504,9.0851,63.6785,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_010740,motor-013,motor,1,2026-01-01T00:00:00.133333Z,,,,,,58.7303,0.2519,1457.4365,8.3446,52.6275,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_010740,motor-014,motor,1,2026-01-01T00:00:00.144444Z,,,,,,57.4984,0.2439,1458.114,8.6694,62.6663,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_010740,motor-015,motor,1,2026-01-01T00:00:00.155556Z,,,,,,57.9708,0.2202,1463.2453,7.7119,45.7466,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_010740,motor-016,motor,1,2026-01-01T00:00:00.166667Z,,,,,,62.1319,0.2381,1448.905,8.0674,51.5614,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_010740,motor-017,motor,1,2026-01-01T00:00:00.177778Z,,,,,,63.8497,0.286,1448.1144,8.0199,49.8212,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_010740,motor-018,motor,1,2026-01-01T00:00:00.188889Z,,,,,,60.0479,0.3145,1439.3443,9.3971,66.3286,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_010740,motor-019,motor,1,2026-01-01T00:00:00.200000Z,,,,,,61.4461,0.2583,1464.0423,9.1491,67.5625,,,,,,,,,NORMAL,False,
