PartitionKey,RowKey,alertTimestamp,cloudAnomalyType,cloudDetectionJson,cloudIsAnomaly,cloudPublishTimestamp,cloudReceivedTimestamp,deviceId,deviceType,directPublisherReceivedTimestamp,experimentId,groundTruthJson,iotHubEnqueuedTimestamp,messageType,originDeviceId,originModuleId,payloadJson,runId,scenario,sensorTimestamp,sequence
budgeted_800k_s0_s1_s2|S0_CLOUD_ONLY|s0_90_normal_rep1_smoke_20260504_012304,telemetry|s0-cloud-publisher-b|device|compressor-002|000000000031|10895,2026-05-03T23:25:36.530322Z,pressure_instability,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""}",True,2026-05-03T23:25:02.419040Z,2026-05-03T23:25:36.530070Z,compressor-002,compressor,2026-05-03T23:25:02.419028Z,budgeted_800k_s0_s1_s2,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true}",2026-05-03T23:25:05.417,alert,s0-cloud-publisher-b,,"{""alertTimestamp"":""2026-05-03T23:25:36.530322Z"",""anomalyTimestamp"":null,""cloudDetection"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""},""cloudPublishTimestamp"":""2026-05-03T23:25:02.419040Z"",""cloudReceivedTimestamp"":""2026-05-03T23:25:36.530070Z"",""deviceId"":""compressor-002"",""deviceType"":""compressor"",""directPublisherReceivedTimestamp"":""2026-05-03T23:25:02.419028Z"",""edgeReceivedTimestamp"":null,""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":null,""groundTruth"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true},""messageType"":""alert"",""normalizedTimestamp"":null,""runId"":""s0_90_normal_rep1_smoke_20260504_012304"",""scenario"":""S0_CLOUD_ONLY"",""sensorTimestamp"":""2026-01-01T00:00:34.400000Z"",""sequence"":31}",s0_90_normal_rep1_smoke_20260504_012304,S0_CLOUD_ONLY,2026-01-01T00:00:34.400000Z,31
budgeted_800k_s0_s1_s2|S0_CLOUD_ONLY|s0_90_normal_rep1_smoke_20260504_012304,telemetry|s0-cloud-publisher-b|device|compressor-002|000000000035|11293,2026-05-03T23:25:44.577918Z,pressure_instability,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""}",True,2026-05-03T23:25:06.795943Z,2026-05-03T23:25:44.577686Z,compressor-002,compressor,2026-05-03T23:25:06.795931Z,budgeted_800k_s0_s1_s2,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true}",2026-05-03T23:25:10.23,alert,s0-cloud-publisher-b,,"{""alertTimestamp"":""2026-05-03T23:25:44.577918Z"",""anomalyTimestamp"":null,""cloudDetection"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""},""cloudPublishTimestamp"":""2026-05-03T23:25:06.795943Z"",""cloudReceivedTimestamp"":""2026-05-03T23:25:44.577686Z"",""deviceId"":""compressor-002"",""deviceType"":""compressor"",""directPublisherReceivedTimestamp"":""2026-05-03T23:25:06.795931Z"",""edgeReceivedTimestamp"":null,""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":null,""groundTruth"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true},""messageType"":""alert"",""normalizedTimestamp"":null,""runId"":""s0_90_normal_rep1_smoke_20260504_012304"",""scenario"":""S0_CLOUD_ONLY"",""sensorTimestamp"":""2026-01-01T00:00:38.844444Z"",""sequence"":35}",s0_90_normal_rep1_smoke_20260504_012304,S0_CLOUD_ONLY,2026-01-01T00:00:38.844444Z,35
budgeted_800k_s0_s1_s2|S0_CLOUD_ONLY|s0_90_normal_rep1_smoke_20260504_012304,telemetry|s0-cloud-publisher-b|device|compressor-002|000000000039|11686,2026-05-03T23:25:52.720910Z,pressure_instability,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""}",True,2026-05-03T23:25:11.280342Z,2026-05-03T23:25:52.720678Z,compressor-002,compressor,2026-05-03T23:25:11.280330Z,budgeted_800k_s0_s1_s2,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true}",2026-05-03T23:25:14.951,alert,s0-cloud-publisher-b,,"{""alertTimestamp"":""2026-05-03T23:25:52.720910Z"",""anomalyTimestamp"":null,""cloudDetection"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""},""cloudPublishTimestamp"":""2026-05-03T23:25:11.280342Z"",""cloudReceivedTimestamp"":""2026-05-03T23:25:52.720678Z"",""deviceId"":""compressor-002"",""deviceType"":""compressor"",""directPublisherReceivedTimestamp"":""2026-05-03T23:25:11.280330Z"",""edgeReceivedTimestamp"":null,""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":null,""groundTruth"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true},""messageType"":""alert"",""normalizedTimestamp"":null,""runId"":""s0_90_normal_rep1_smoke_20260504_012304"",""scenario"":""S0_CLOUD_ONLY"",""sensorTimestamp"":""2026-01-01T00:00:43.288889Z"",""sequence"":39}",s0_90_normal_rep1_smoke_20260504_012304,S0_CLOUD_ONLY,2026-01-01T00:00:43.288889Z,39
budgeted_800k_s0_s1_s2|S0_CLOUD_ONLY|s0_90_normal_rep1_smoke_20260504_012304,telemetry|s0-cloud-publisher-b|device|compressor-002|000000000043|12085,2026-05-03T23:26:01.442316Z,pressure_instability,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""}",True,2026-05-03T23:25:15.723957Z,2026-05-03T23:26:01.442061Z,compressor-002,compressor,2026-05-03T23:25:15.723951Z,budgeted_800k_s0_s1_s2,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true}",2026-05-03T23:25:19.779,alert,s0-cloud-publisher-b,,"{""alertTimestamp"":""2026-05-03T23:26:01.442316Z"",""anomalyTimestamp"":null,""cloudDetection"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""},""cloudPublishTimestamp"":""2026-05-03T23:25:15.723957Z"",""cloudReceivedTimestamp"":""2026-05-03T23:26:01.442061Z"",""deviceId"":""compressor-002"",""deviceType"":""compressor"",""directPublisherReceivedTimestamp"":""2026-05-03T23:25:15.723951Z"",""edgeReceivedTimestamp"":null,""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":null,""groundTruth"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true},""messageType"":""alert"",""normalizedTimestamp"":null,""runId"":""s0_90_normal_rep1_smoke_20260504_012304"",""scenario"":""S0_CLOUD_ONLY"",""sensorTimestamp"":""2026-01-01T00:00:47.733333Z"",""sequence"":43}",s0_90_normal_rep1_smoke_20260504_012304,S0_CLOUD_ONLY,2026-01-01T00:00:47.733333Z,43
budgeted_800k_s0_s1_s2|S0_CLOUD_ONLY|s0_90_normal_rep1_smoke_20260504_012304,telemetry|s0-cloud-publisher-b|device|compressor-002|000000000047|12482,2026-05-03T23:26:09.924076Z,pressure_instability,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""}",True,2026-05-03T23:25:20.115891Z,2026-05-03T23:26:09.923842Z,compressor-002,compressor,2026-05-03T23:25:20.115885Z,budgeted_800k_s0_s1_s2,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true}",2026-05-03T23:25:24.607,alert,s0-cloud-publisher-b,,"{""alertTimestamp"":""2026-05-03T23:26:09.924076Z"",""anomalyTimestamp"":null,""cloudDetection"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""},""cloudPublishTimestamp"":""2026-05-03T23:25:20.115891Z"",""cloudReceivedTimestamp"":""2026-05-03T23:26:09.923842Z"",""deviceId"":""compressor-002"",""deviceType"":""compressor"",""directPublisherReceivedTimestamp"":""2026-05-03T23:25:20.115885Z"",""edgeReceivedTimestamp"":null,""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":null,""groundTruth"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true},""messageType"":""alert"",""normalizedTimestamp"":null,""runId"":""s0_90_normal_rep1_smoke_20260504_012304"",""scenario"":""S0_CLOUD_ONLY"",""sensorTimestamp"":""2026-01-01T00:00:52.177778Z"",""sequence"":47}",s0_90_normal_rep1_smoke_20260504_012304,S0_CLOUD_ONLY,2026-01-01T00:00:52.177778Z,47
budgeted_800k_s0_s1_s2|S0_CLOUD_ONLY|s0_90_normal_rep1_smoke_20260504_012304,telemetry|s0-cloud-publisher-b|device|compressor-002|000000000048|12582,2026-05-03T23:26:11.981057Z,pressure_instability,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""}",True,2026-05-03T23:25:21.285442Z,2026-05-03T23:26:11.980790Z,compressor-002,compressor,2026-05-03T23:25:21.285429Z,budgeted_800k_s0_s1_s2,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true}",2026-05-03T23:25:25.779,alert,s0-cloud-publisher-b,,"{""alertTimestamp"":""2026-05-03T23:26:11.981057Z"",""anomalyTimestamp"":null,""cloudDetection"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""},""cloudPublishTimestamp"":""2026-05-03T23:25:21.285442Z"",""cloudReceivedTimestamp"":""2026-05-03T23:26:11.980790Z"",""deviceId"":""compressor-002"",""deviceType"":""compressor"",""directPublisherReceivedTimestamp"":""2026-05-03T23:25:21.285429Z"",""edgeReceivedTimestamp"":null,""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":null,""groundTruth"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true},""messageType"":""alert"",""normalizedTimestamp"":null,""runId"":""s0_90_normal_rep1_smoke_20260504_012304"",""scenario"":""S0_CLOUD_ONLY"",""sensorTimestamp"":""2026-01-01T00:00:53.288889Z"",""sequence"":48}",s0_90_normal_rep1_smoke_20260504_012304,S0_CLOUD_ONLY,2026-01-01T00:00:53.288889Z,48
budgeted_800k_s0_s1_s2|S0_CLOUD_ONLY|s0_90_normal_rep1_smoke_20260504_012304,telemetry|s0-cloud-publisher-b|device|compressor-002|000000000051|12881,2026-05-03T23:26:18.132614Z,pressure_instability,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""}",True,2026-05-03T23:25:24.598926Z,2026-05-03T23:26:18.132384Z,compressor-002,compressor,2026-05-03T23:25:24.598914Z,budgeted_800k_s0_s1_s2,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true}",2026-05-03T23:25:29.436,alert,s0-cloud-publisher-b,,"{""alertTimestamp"":""2026-05-03T23:26:18.132614Z"",""anomalyTimestamp"":null,""cloudDetection"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""},""cloudPublishTimestamp"":""2026-05-03T23:25:24.598926Z"",""cloudReceivedTimestamp"":""2026-05-03T23:26:18.132384Z"",""deviceId"":""compressor-002"",""deviceType"":""compressor"",""directPublisherReceivedTimestamp"":""2026-05-03T23:25:24.598914Z"",""edgeReceivedTimestamp"":null,""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":null,""groundTruth"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true},""messageType"":""alert"",""normalizedTimestamp"":null,""runId"":""s0_90_normal_rep1_smoke_20260504_012304"",""scenario"":""S0_CLOUD_ONLY"",""sensorTimestamp"":""2026-01-01T00:00:56.622222Z"",""sequence"":51}",s0_90_normal_rep1_smoke_20260504_012304,S0_CLOUD_ONLY,2026-01-01T00:00:56.622222Z,51
budgeted_800k_s0_s1_s2|S0_CLOUD_ONLY|s0_90_normal_rep1_smoke_20260504_012304,telemetry|s0-cloud-publisher-b|device|compressor-002|000000000052|12981,2026-05-03T23:26:20.133937Z,pressure_instability,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""}",True,2026-05-03T23:25:25.711988Z,2026-05-03T23:26:20.133699Z,compressor-002,compressor,2026-05-03T23:25:25.711976Z,budgeted_800k_s0_s1_s2,"{""anomalyType"":""pressure_instability"",""isAnomaly"":true}",2026-05-03T23:25:30.608,alert,s0-cloud-publisher-b,,"{""alertTimestamp"":""2026-05-03T23:26:20.133937Z"",""anomalyTimestamp"":null,""cloudDetection"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true,""matchedRules"":[""compressor.pressure_instability""],""score"":0.84,""severity"":""warning""},""cloudPublishTimestamp"":""2026-05-03T23:25:25.711988Z"",""cloudReceivedTimestamp"":""2026-05-03T23:26:20.133699Z"",""deviceId"":""compressor-002"",""deviceType"":""compressor"",""directPublisherReceivedTimestamp"":""2026-05-03T23:25:25.711976Z"",""edgeReceivedTimestamp"":null,""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":null,""groundTruth"":{""anomalyType"":""pressure_instability"",""isAnomaly"":true},""messageType"":""alert"",""normalizedTimestamp"":null,""runId"":""s0_90_normal_rep1_smoke_20260504_012304"",""scenario"":""S0_CLOUD_ONLY"",""sensorTimestamp"":""2026-01-01T00:00:57.733333Z"",""sequence"":52}",s0_90_normal_rep1_smoke_20260504_012304,S0_CLOUD_ONLY,2026-01-01T00:00:57.733333Z,52
budgeted_800k_s0_s1_s2|S0_CLOUD_ONLY|s0_90_normal_rep1_smoke_20260504_012304,telemetry|s0-cloud-publisher-b|device|conveyor-009|000000000044|12159,2026-05-03T23:26:03.187593Z,jam,"{""anomalyType"":""jam"",""isAnomaly"":true,""matchedRules"":[""conveyor.jam""],""score"":0.91,""severity"":""critical""}",True,2026-05-03T23:25:16.583143Z,2026-05-03T23:26:03.187339Z,conveyor-009,conveyor,2026-05-03T23:25:16.583132Z,budgeted_800k_s0_s1_s2,"{""anomalyType"":""jam"",""isAnomaly"":true}",2026-05-03T23:25:20.654,alert,s0-cloud-publisher-b,,"{""alertTimestamp"":""2026-05-03T23:26:03.187593Z"",""anomalyTimestamp"":null,""cloudDetection"":{""anomalyType"":""jam"",""isAnomaly"":true,""matchedRules"":[""conveyor.jam""],""score"":0.91,""severity"":""critical""},""cloudPublishTimestamp"":""2026-05-03T23:25:16.583143Z"",""cloudReceivedTimestamp"":""2026-05-03T23:26:03.187339Z"",""deviceId"":""conveyor-009"",""deviceType"":""conveyor"",""directPublisherReceivedTimestamp"":""2026-05-03T23:25:16.583132Z"",""edgeReceivedTimestamp"":null,""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":null,""groundTruth"":{""anomalyType"":""jam"",""isAnomaly"":true},""messageType"":""alert"",""normalizedTimestamp"":null,""runId"":""s0_90_normal_rep1_smoke_20260504_012304"",""scenario"":""S0_CLOUD_ONLY"",""sensorTimestamp"":""2026-01-01T00:00:48.588889Z"",""sequence"":44}",s0_90_normal_rep1_smoke_20260504_012304,S0_CLOUD_ONLY,2026-01-01T00:00:48.588889Z,44
budgeted_800k_s0_s1_s2|S0_CLOUD_ONLY|s0_90_normal_rep1_smoke_20260504_012304,telemetry|s0-cloud-publisher-b|device|conveyor-009|000000000045|12259,2026-05-03T23:26:05.304867Z,jam,"{""anomalyType"":""jam"",""isAnomaly"":true,""matchedRules"":[""conveyor.jam""],""score"":0.91,""severity"":""critical""}",True,2026-05-03T23:25:17.688576Z,2026-05-03T23:26:05.304619Z,conveyor-009,conveyor,2026-05-03T23:25:17.688564Z,budgeted_800k_s0_s1_s2,"{""anomalyType"":""jam"",""isAnomaly"":true}",2026-05-03T23:25:21.795,alert,s0-cloud-publisher-b,,"{""alertTimestamp"":""2026-05-03T23:26:05.304867Z"",""anomalyTimestamp"":null,""cloudDetection"":{""anomalyType"":""jam"",""isAnomaly"":true,""matchedRules"":[""conveyor.jam""],""score"":0.91,""severity"":""critical""},""cloudPublishTimestamp"":""2026-05-03T23:25:17.688576Z"",""cloudReceivedTimestamp"":""2026-05-03T23:26:05.304619Z"",""deviceId"":""conveyor-009"",""deviceType"":""conveyor"",""directPublisherReceivedTimestamp"":""2026-05-03T23:25:17.688564Z"",""edgeReceivedTimestamp"":null,""experimentId"":""budgeted_800k_s0_s1_s2"",""filteredTimestamp"":null,""groundTruth"":{""anomalyType"":""jam"",""isAnomaly"":true},""messageType"":""alert"",""normalizedTimestamp"":null,""runId"":""s0_90_normal_rep1_smoke_20260504_012304"",""scenario"":""S0_CLOUD_ONLY"",""sensorTimestamp"":""2026-01-01T00:00:49.700000Z"",""sequence"":45}",s0_90_normal_rep1_smoke_20260504_012304,S0_CLOUD_ONLY,2026-01-01T00:00:49.700000Z,45
