experimentId,scenario,runId,deviceId,deviceType,sequence,sensorTimestamp,edgeReceivedTimestamp,normalizedTimestamp,filteredTimestamp,anomalyTimestamp,cloudReceivedTimestamp,temperature,vibration,rpm,current,load,pressure,flowRate,speed,motorCurrent,level,inletFlow,outletFlow,valveState,status,isAnomaly,anomalyType
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-001,motor,1,2026-01-01T00:00:00.000000Z,,,,,,59.9918,0.2496,1460.7556,7.8213,46.206,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-002,motor,1,2026-01-01T00:00:00.011111Z,,,,,,57.3082,0.2834,1472.6131,7.6961,48.6685,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-003,motor,1,2026-01-01T00:00:00.022222Z,,,,,,57.9225,0.3517,1441.6746,7.6617,46.2958,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-004,motor,1,2026-01-01T00:00:00.033333Z,,,,,,64.2443,0.3214,1438.5913,9.1526,64.6507,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-005,motor,1,2026-01-01T00:00:00.044444Z,,,,,,62.7342,0.3017,1461.1577,8.3051,58.4099,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-006,motor,1,2026-01-01T00:00:00.055556Z,,,,,,59.8489,0.2573,1448.6224,8.8882,63.3703,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-007,motor,1,2026-01-01T00:00:00.066667Z,,,,,,62.5409,0.3262,1442.64,8.0452,51.3849,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-008,motor,1,2026-01-01T00:00:00.077778Z,,,,,,61.0984,0.3354,1453.5281,8.9177,62.1423,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-009,motor,1,2026-01-01T00:00:00.088889Z,,,,,,57.1742,0.236,1454.8303,8.5701,60.2063,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-010,motor,1,2026-01-01T00:00:00.100000Z,,,,,,59.061,0.2624,1438.0628,7.5023,46.6863,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-011,motor,1,2026-01-01T00:00:00.111111Z,,,,,,57.6362,0.1943,1459.2635,8.893,60.3078,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-012,motor,1,2026-01-01T00:00:00.122222Z,,,,,,58.1868,0.2171,1433.4866,8.9316,63.4306,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-013,motor,1,2026-01-01T00:00:00.133333Z,,,,,,60.4252,0.192,1438.5696,8.7753,62.892,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-014,motor,1,2026-01-01T00:00:00.144444Z,,,,,,58.4026,0.2868,1444.7277,8.1591,50.3944,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-015,motor,1,2026-01-01T00:00:00.155556Z,,,,,,59.8872,0.3436,1450.3141,8.858,60.8857,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-016,motor,1,2026-01-01T00:00:00.166667Z,,,,,,64.0952,0.2388,1458.8142,8.953,62.3209,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-017,motor,1,2026-01-01T00:00:00.177778Z,,,,,,57.3625,0.2862,1459.8087,8.788,60.8743,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-018,motor,1,2026-01-01T00:00:00.188889Z,,,,,,63.6697,0.2466,1446.577,8.4173,52.8526,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-019,motor,1,2026-01-01T00:00:00.200000Z,,,,,,63.3824,0.3155,1450.242,8.1558,55.4894,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-020,motor,1,2026-01-01T00:00:00.211111Z,,,,,,59.6555,0.3203,1445.8401,8.2051,55.9793,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-021,motor,1,2026-01-01T00:00:00.222222Z,,,,,,57.6875,0.2331,1458.1508,8.5823,62.1836,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-022,motor,1,2026-01-01T00:00:00.233333Z,,,,,,62.6557,0.2521,1465.3949,8.1995,51.4671,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-023,motor,1,2026-01-01T00:00:00.244444Z,,,,,,61.7123,0.2169,1457.1035,8.273,49.4969,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-024,motor,1,2026-01-01T00:00:00.255556Z,,,,,,59.7016,0.3,1451.8017,7.8612,45.9107,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-025,motor,1,2026-01-01T00:00:00.266667Z,,,,,,63.4124,0.3744,1450.4989,8.9052,67.9118,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-026,motor,1,2026-01-01T00:00:00.277778Z,,,,,,59.6257,0.2565,1440.5327,8.3444,57.3848,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-027,motor,1,2026-01-01T00:00:00.288889Z,,,,,,62.2986,0.2421,1443.8532,8.555,55.8701,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-028,motor,1,2026-01-01T00:00:00.300000Z,,,,,,59.0722,0.3098,1443.6788,9.1147,65.9997,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-029,motor,1,2026-01-01T00:00:00.311111Z,,,,,,63.5483,0.2354,1461.7751,8.8564,64.5102,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-030,motor,1,2026-01-01T00:00:00.322222Z,,,,,,60.5822,0.2771,1468.7775,7.7763,48.5759,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-031,motor,1,2026-01-01T00:00:00.333333Z,,,,,,60.8878,0.3107,1458.0001,8.2187,51.7484,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-032,motor,1,2026-01-01T00:00:00.344444Z,,,,,,58.0576,0.1704,1467.5416,7.602,44.942,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-033,motor,1,2026-01-01T00:00:00.355556Z,,,,,,59.642,0.2288,1441.4339,7.9386,49.9677,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-034,motor,1,2026-01-01T00:00:00.366667Z,,,,,,59.405,0.2576,1450.3454,7.6263,46.1781,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-035,motor,1,2026-01-01T00:00:00.377778Z,,,,,,60.0414,0.2546,1445.5704,8.8976,62.4091,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-036,motor,1,2026-01-01T00:00:00.388889Z,,,,,,60.9583,0.2006,1460.5273,8.2968,54.6796,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-037,motor,1,2026-01-01T00:00:00.400000Z,,,,,,61.5827,0.1895,1443.2119,8.76,59.5273,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-038,motor,1,2026-01-01T00:00:00.411111Z,,,,,,58.0285,0.295,1467.5628,8.3728,53.8429,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-039,motor,1,2026-01-01T00:00:00.422222Z,,,,,,60.9554,0.2118,1450.1081,8.1212,52.9003,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,motor-040,motor,1,2026-01-01T00:00:00.433333Z,,,,,,59.6069,0.286,1444.4706,8.4779,60.0876,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,pump-001,pump,1,2026-01-01T00:00:00.444444Z,,,,,,48.7528,0.2046,,6.3125,,3.906,29.572,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,pump-002,pump,1,2026-01-01T00:00:00.455556Z,,,,,,47.7959,0.2481,,6.5798,,3.8203,34.843,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,pump-003,pump,1,2026-01-01T00:00:00.466667Z,,,,,,47.2095,0.1732,,6.6933,,3.6281,33.7188,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,pump-004,pump,1,2026-01-01T00:00:00.477778Z,,,,,,53.7171,0.3276,,6.4782,,3.9568,30.3186,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,pump-005,pump,1,2026-01-01T00:00:00.488889Z,,,,,,47.0376,0.2861,,6.6411,,3.4089,34.7174,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,pump-006,pump,1,2026-01-01T00:00:00.500000Z,,,,,,51.5163,0.305,,6.2765,,3.6227,26.2086,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,pump-007,pump,1,2026-01-01T00:00:00.511111Z,,,,,,47.0858,0.1447,,6.5455,,3.8925,33.5185,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,pump-008,pump,1,2026-01-01T00:00:00.522222Z,,,,,,51.0833,0.1963,,6.2173,,3.1495,31.502,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,pump-009,pump,1,2026-01-01T00:00:00.533333Z,,,,,,53.5855,0.2619,,6.5053,,4.0101,33.5467,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,pump-010,pump,1,2026-01-01T00:00:00.544444Z,,,,,,51.3054,0.2181,,6.0496,,3.2268,26.76,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,pump-011,pump,1,2026-01-01T00:00:00.555556Z,,,,,,48.474,0.218,,6.6054,,3.851,31.3664,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,pump-012,pump,1,2026-01-01T00:00:00.566667Z,,,,,,53.3046,0.2625,,6.4391,,3.1431,35.2792,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,pump-013,pump,1,2026-01-01T00:00:00.577778Z,,,,,,50.7781,0.2598,,6.6072,,4.0166,33.4795,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,pump-014,pump,1,2026-01-01T00:00:00.588889Z,,,,,,52.2496,0.2965,,6.6901,,3.89,35.254,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,pump-015,pump,1,2026-01-01T00:00:00.600000Z,,,,,,49.2524,0.2405,,6.5657,,3.7504,30.9478,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,pump-016,pump,1,2026-01-01T00:00:00.611111Z,,,,,,51.7182,0.2572,,6.2652,,3.3426,32.8327,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,pump-017,pump,1,2026-01-01T00:00:00.622222Z,,,,,,50.0714,0.2356,,6.0989,,2.9789,31.1329,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,pump-018,pump,1,2026-01-01T00:00:00.633333Z,,,,,,50.7144,0.2909,,6.0855,,3.4266,28.2344,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,pump-019,pump,1,2026-01-01T00:00:00.644444Z,,,,,,47.9184,0.2616,,6.4552,,3.9421,27.704,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,pump-020,pump,1,2026-01-01T00:00:00.655556Z,,,,,,47.6407,0.2229,,6.2973,,3.4355,30.6073,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,pump-021,pump,1,2026-01-01T00:00:00.666667Z,,,,,,52.2079,0.2853,,6.0326,,3.1293,32.3139,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,pump-022,pump,1,2026-01-01T00:00:00.677778Z,,,,,,53.0103,0.2018,,6.5984,,3.9944,30.2839,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,pump-023,pump,1,2026-01-01T00:00:00.688889Z,,,,,,49.6281,0.1708,,6.1278,,3.8505,28.4421,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,pump-024,pump,1,2026-01-01T00:00:00.700000Z,,,,,,48.348,0.1966,,6.2908,,3.4664,31.832,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,pump-025,pump,1,2026-01-01T00:00:00.711111Z,,,,,,48.7722,0.2443,,6.5695,,3.6496,34.2848,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,conveyor-001,conveyor,1,2026-01-01T00:00:00.722222Z,,,,,,,0.4549,,,66.9542,,,1.6389,8.6705,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,conveyor-002,conveyor,1,2026-01-01T00:00:00.733333Z,,,,,,,0.3164,,,49.2122,,,1.7625,7.0614,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,conveyor-003,conveyor,1,2026-01-01T00:00:00.744444Z,,,,,,,0.4465,,,62.6,,,1.3443,8.2079,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,conveyor-004,conveyor,1,2026-01-01T00:00:00.755556Z,,,,,,,0.4506,,,70.57,,,1.6022,8.9369,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,conveyor-005,conveyor,1,2026-01-01T00:00:00.766667Z,,,,,,,0.4338,,,61.4113,,,1.3621,7.9013,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S0_CLOUD_ONLY,s0_90_normal_rep1_smoke_20260504_003220,conveyor-006,conveyor,1,2026-01-01T00:00:00.777778Z,,,,,,,0.3624,,,65.5827,,,1.4005,8.2858,,,,,NORMAL,False,
