experimentId,scenario,runId,deviceId,deviceType,sequence,sensorTimestamp,edgeReceivedTimestamp,normalizedTimestamp,filteredTimestamp,anomalyTimestamp,cloudReceivedTimestamp,temperature,vibration,rpm,current,load,pressure,flowRate,speed,motorCurrent,level,inletFlow,outletFlow,valveState,status,isAnomaly,anomalyType
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_012304,motor-001,motor,1,2026-01-01T00:00:00.000000Z,,,,,,64.3002,0.2297,1449.1112,7.7172,47.0475,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_012304,motor-002,motor,1,2026-01-01T00:00:00.011111Z,,,,,,58.0839,0.3554,1458.1653,8.1027,52.784,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_012304,motor-003,motor,1,2026-01-01T00:00:00.022222Z,,,,,,60.0932,0.2356,1443.6695,8.6672,65.0135,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_012304,motor-004,motor,1,2026-01-01T00:00:00.033333Z,,,,,,57.7512,0.3004,1435.0118,9.0697,66.449,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_012304,motor-005,motor,1,2026-01-01T00:00:00.044444Z,,,,,,58.7022,0.2908,1462.1079,7.4154,43.3385,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_012304,motor-006,motor,1,2026-01-01T00:00:00.055556Z,,,,,,62.6906,0.2864,1443.9901,8.806,57.0426,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_012304,motor-007,motor,1,2026-01-01T00:00:00.066667Z,,,,,,58.5604,0.201,1445.3028,9.2001,68.6691,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_012304,motor-008,motor,1,2026-01-01T00:00:00.077778Z,,,,,,63.8374,0.3276,1429.6275,8.7111,67.5902,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_012304,motor-009,motor,1,2026-01-01T00:00:00.088889Z,,,,,,59.5864,0.238,1468.1241,8.0829,51.0241,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S2_HYBRID,s2_90_normal_rep1_smoke_20260504_012304,motor-010,motor,1,2026-01-01T00:00:00.100000Z,,,,,,60.2483,0.2193,1437.2223,7.6366,48.6383,,,,,,,,,NORMAL,False,
