experimentId,scenario,runId,deviceId,deviceType,sequence,sensorTimestamp,edgeReceivedTimestamp,normalizedTimestamp,filteredTimestamp,anomalyTimestamp,cloudReceivedTimestamp,temperature,vibration,rpm,current,load,pressure,flowRate,speed,motorCurrent,level,inletFlow,outletFlow,valveState,status,isAnomaly,anomalyType
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_004035,motor-001,motor,1,2026-01-01T00:00:00.000000Z,,,,,,62.0472,0.3045,1450.049,7.0934,45.0765,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_004035,motor-002,motor,1,2026-01-01T00:00:00.011111Z,,,,,,57.4401,0.3667,1451.2516,8.8609,64.3347,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_004035,motor-003,motor,1,2026-01-01T00:00:00.022222Z,,,,,,60.3084,0.3242,1442.2737,9.0815,63.623,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_004035,motor-004,motor,1,2026-01-01T00:00:00.033333Z,,,,,,58.7293,0.2519,1457.4598,8.341,52.572,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_004035,motor-005,motor,1,2026-01-01T00:00:00.044444Z,,,,,,57.4974,0.2438,1458.1374,8.6658,62.6108,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_004035,motor-006,motor,1,2026-01-01T00:00:00.055556Z,,,,,,57.9698,0.2202,1463.2687,7.7083,45.6911,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_004035,motor-007,motor,1,2026-01-01T00:00:00.066667Z,,,,,,62.1309,0.2381,1448.9284,8.0638,51.5059,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_004035,motor-008,motor,1,2026-01-01T00:00:00.077778Z,,,,,,63.8487,0.286,1448.1378,8.0162,49.7657,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_004035,motor-009,motor,1,2026-01-01T00:00:00.088889Z,,,,,,60.0469,0.3144,1439.3676,9.3935,66.2731,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_004035,motor-010,motor,1,2026-01-01T00:00:00.100000Z,,,,,,61.4451,0.2582,1464.0656,9.1455,67.507,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_004035,motor-011,motor,1,2026-01-01T00:00:00.111111Z,,,,,,64.6049,0.3317,1442.0743,8.7231,59.6278,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_004035,motor-012,motor,1,2026-01-01T00:00:00.122222Z,,,,,,58.1655,0.2879,1450.2294,7.8295,47.7886,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_004035,motor-013,motor,1,2026-01-01T00:00:00.133333Z,,,,,,59.9046,0.3236,1459.9082,8.5176,59.0835,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_004035,motor-014,motor,1,2026-01-01T00:00:00.144444Z,,,,,,63.4427,0.2716,1460.2331,8.3717,56.2007,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_004035,motor-015,motor,1,2026-01-01T00:00:00.155556Z,,,,,,60.0655,0.334,1434.3998,8.9077,63.3556,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_004035,motor-016,motor,1,2026-01-01T00:00:00.166667Z,,,,,,63.0196,0.2056,1428.8701,9.0987,69.4677,,,,,,,,,NORMAL,False,
budgeted_800k_s0_s1_s2,S1_EDGE_PASS_THROUGH,s1_90_normal_rep1_smoke_20260504_004035,motor-017,motor,1,2026-01-01T00:00:00.177778Z,,,,,,58.1362,0.1755,1453.3666,8.0746,51.1429,,,,,,,,,NORMAL,False,
